subject_index,video_index,y_true,y_pred
0,1,0,3
0,2,0,3
0,3,0,3
0,4,1,0
0,5,1,3
0,6,1,3
0,7,2,3
0,8,2,3
0,9,2,3
0,10,3,3
0,11,3,3
0,12,3,3
0,17,4,3
0,18,4,0
0,19,4,3
0,20,5,3
0,21,5,3
0,22,5,0
0,23,6,3
0,24,6,3
0,25,6,3
0,26,7,3
0,27,7,3
0,28,7,3
1,1,0,2
1,2,0,2
1,3,0,2
1,4,1,2
1,5,1,2
1,6,1,3
1,7,2,2
1,8,2,3
1,9,2,2
1,10,3,0
1,11,3,2
1,12,3,2
1,17,4,3
1,18,4,3
1,19,4,2
1,20,5,2
1,21,5,3
1,22,5,3
1,23,6,2
1,24,6,3
1,25,6,2
1,26,7,3
1,27,7,2
1,28,7,3
2,1,0,0
2,2,0,2
2,3,0,0
2,4,1,2
2,5,1,0
2,6,1,3
2,7,2,2
2,8,2,0
2,9,2,2
2,10,3,2
2,11,3,2
2,12,3,2
2,17,4,2
2,18,4,2
2,19,4,2
2,20,5,2
2,21,5,2
2,22,5,2
2,23,6,2
2,24,6,2
2,25,6,2
2,26,7,2
2,27,7,2
2,28,7,2
3,1,0,2
3,2,0,2
3,3,0,2
3,4,1,2
3,5,1,2
3,6,1,2
3,7,2,2
3,8,2,2
3,9,2,2
3,10,3,2
3,11,3,2
3,12,3,2
3,17,4,2
3,18,4,2
3,19,4,2
3,20,5,2
3,21,5,2
3,22,5,2
3,23,6,2
3,24,6,2
3,25,6,2
3,26,7,2
3,27,7,2
3,28,7,2
4,1,0,3
4,2,0,0
4,3,0,0
4,4,1,3
4,5,1,3
4,6,1,3
4,7,2,2
4,8,2,2
4,9,2,3
4,10,3,2
4,11,3,0
4,12,3,2
4,17,4,2
4,18,4,3
4,19,4,0
4,20,5,2
4,21,5,2
4,22,5,3
4,23,6,3
4,24,6,3
4,25,6,2
4,26,7,2
4,27,7,2
4,28,7,0
5,1,0,0
5,2,0,3
5,3,0,3
5,4,1,2
5,5,1,2
5,6,1,2
5,7,2,3
5,8,2,3
5,9,2,2
5,10,3,3
5,11,3,3
5,12,3,3
5,17,4,3
5,18,4,2
5,19,4,3
5,20,5,3
5,21,5,3
5,22,5,2
5,23,6,2
5,24,6,3
5,25,6,2
5,26,7,3
5,27,7,2
5,28,7,2
6,1,0,2
6,2,0,2
6,3,0,2
6,4,1,0
6,5,1,2
6,6,1,2
6,7,2,2
6,8,2,2
6,9,2,2
6,10,3,2
6,11,3,2
6,12,3,2
6,17,4,0
6,18,4,3
6,19,4,2
6,20,5,3
6,21,5,2
6,22,5,3
6,23,6,2
6,24,6,3
6,25,6,2
6,26,7,2
6,27,7,3
6,28,7,2
7,1,0,3
7,2,0,3
7,3,0,3
7,4,1,3
7,5,1,2
7,6,1,2
7,7,2,3
7,8,2,3
7,9,2,3
7,10,3,2
7,11,3,0
7,12,3,3
7,17,4,2
7,18,4,3
7,19,4,3
7,20,5,3
7,21,5,0
7,22,5,2
7,23,6,3
7,24,6,3
7,25,6,3
7,26,7,3
7,27,7,3
7,28,7,3
8,1,0,2
8,2,0,2
8,3,0,2
8,4,1,2
8,5,1,2
8,6,1,2
8,7,2,2
8,8,2,2
8,9,2,2
8,10,3,2
8,11,3,2
8,12,3,2
8,17,4,2
8,18,4,2
8,19,4,2
8,20,5,3
8,21,5,2
8,22,5,0
8,23,6,3
8,24,6,2
8,25,6,0
8,26,7,0
8,27,7,2
8,28,7,2
9,1,0,3
9,2,0,2
9,3,0,2
9,4,1,3
9,5,1,2
9,6,1,2
9,7,2,2
9,8,2,2
9,9,2,2
9,10,3,2
9,11,3,2
9,12,3,2
9,17,4,2
9,18,4,2
9,19,4,2
9,20,5,2
9,21,5,3
9,22,5,0
9,23,6,0
9,24,6,2
9,25,6,3
9,26,7,0
9,27,7,2
9,28,7,2
10,1,0,2
10,2,0,2
10,3,0,2
10,4,1,2
10,5,1,2
10,6,1,2
10,7,2,2
10,8,2,2
10,9,2,2
10,10,3,2
10,11,3,2
10,12,3,3
10,17,4,2
10,18,4,2
10,19,4,2
10,20,5,2
10,21,5,2
10,22,5,2
10,23,6,2
10,24,6,2
10,25,6,2
10,26,7,2
10,27,7,2
10,28,7,2
11,1,0,2
11,2,0,2
11,3,0,2
11,4,1,2
11,5,1,3
11,6,1,2
11,7,2,2
11,8,2,2
11,9,2,3
11,10,3,3
11,11,3,2
11,12,3,3
11,17,4,2
11,18,4,2
11,19,4,2
11,20,5,2
11,21,5,2
11,22,5,2
11,23,6,2
11,24,6,2
11,25,6,2
11,26,7,2
11,27,7,3
11,28,7,2
12,1,0,3
12,2,0,2
12,3,0,3
12,4,1,3
12,5,1,2
12,6,1,2
12,7,2,2
12,8,2,2
12,9,2,2
12,10,3,2
12,11,3,2
12,12,3,2
12,17,4,2
12,18,4,2
12,19,4,2
12,20,5,2
12,21,5,2
12,22,5,3
12,23,6,3
12,24,6,2
12,25,6,3
12,26,7,2
12,27,7,0
12,28,7,3
13,1,0,0
13,2,0,2
13,3,0,2
13,4,1,2
13,5,1,2
13,6,1,2
13,7,2,2
13,8,2,2
13,9,2,2
13,10,3,2
13,11,3,2
13,12,3,2
13,17,4,2
13,18,4,2
13,19,4,0
13,20,5,2
13,21,5,2
13,22,5,0
13,23,6,3
13,24,6,2
13,25,6,2
13,26,7,2
13,27,7,2
13,28,7,2
14,1,0,2
14,2,0,2
14,3,0,2
14,4,1,3
14,5,1,2
14,6,1,2
14,7,2,2
14,8,2,3
14,9,2,2
14,10,3,3
14,11,3,2
14,12,3,2
14,17,4,2
14,18,4,2
14,19,4,2
14,20,5,3
14,21,5,3
14,22,5,2
14,23,6,2
14,24,6,3
14,25,6,2
14,26,7,3
14,27,7,2
14,28,7,2
15,1,0,3
15,2,0,2
15,3,0,3
15,4,1,2
15,5,1,3
15,6,1,2
15,7,2,2
15,8,2,2
15,9,2,2
15,10,3,2
15,11,3,2
15,12,3,3
15,17,4,3
15,18,4,2
15,19,4,2
15,20,5,2
15,21,5,2
15,22,5,3
15,23,6,2
15,24,6,2
15,25,6,2
15,26,7,3
15,27,7,2
15,28,7,2
16,1,0,2
16,2,0,2
16,3,0,3
16,4,1,2
16,5,1,2
16,6,1,2
16,7,2,2
16,8,2,2
16,9,2,2
16,10,3,2
16,11,3,2
16,12,3,2
16,17,4,2
16,18,4,2
16,19,4,2
16,20,5,2
16,21,5,2
16,22,5,2
16,23,6,2
16,24,6,2
16,25,6,2
16,26,7,3
16,27,7,2
16,28,7,2
17,1,0,3
17,2,0,0
17,3,0,3
17,4,1,2
17,5,1,2
17,6,1,2
17,7,2,3
17,8,2,2
17,9,2,2
17,10,3,3
17,11,3,3
17,12,3,3
17,17,4,2
17,18,4,3
17,19,4,3
17,20,5,3
17,21,5,3
17,22,5,3
17,23,6,3
17,24,6,2
17,25,6,3
17,26,7,3
17,27,7,3
17,28,7,3
18,1,0,2
18,2,0,2
18,3,0,2
18,4,1,2
18,5,1,2
18,6,1,2
18,7,2,2
18,8,2,2
18,9,2,2
18,10,3,3
18,11,3,2
18,12,3,2
18,17,4,3
18,18,4,2
18,19,4,2
18,20,5,2
18,21,5,2
18,22,5,2
18,23,6,2
18,24,6,2
18,25,6,2
18,26,7,2
18,27,7,2
18,28,7,2
19,1,0,2
19,2,0,0
19,3,0,2
19,4,1,3
19,5,1,2
19,6,1,2
19,7,2,3
19,8,2,0
19,9,2,2
19,10,3,2
19,11,3,2
19,12,3,2
19,17,4,3
19,18,4,0
19,19,4,2
19,20,5,0
19,21,5,2
19,22,5,2
19,23,6,3
19,24,6,3
19,25,6,0
19,26,7,0
19,27,7,2
19,28,7,0
20,1,0,2
20,2,0,3
20,3,0,2
20,4,1,3
20,5,1,3
20,6,1,2
20,7,2,2
20,8,2,2
20,9,2,2
20,10,3,2
20,11,3,2
20,12,3,2
20,17,4,3
20,18,4,2
20,19,4,2
20,20,5,0
20,21,5,2
20,22,5,2
20,23,6,2
20,24,6,2
20,25,6,2
20,26,7,2
20,27,7,2
20,28,7,2
21,1,0,3
21,2,0,2
21,3,0,2
21,4,1,2
21,5,1,2
21,6,1,3
21,7,2,2
21,8,2,2
21,9,2,2
21,10,3,2
21,11,3,2
21,12,3,0
21,17,4,3
21,18,4,3
21,19,4,2
21,20,5,3
21,21,5,2
21,22,5,2
21,23,6,2
21,24,6,2
21,25,6,3
21,26,7,2
21,27,7,2
21,28,7,2
22,1,0,3
22,2,0,2
22,3,0,2
22,4,1,2
22,5,1,2
22,6,1,3
22,7,2,3
22,8,2,2
22,9,2,2
22,10,3,2
22,11,3,3
22,12,3,3
22,17,4,3
22,18,4,2
22,19,4,2
22,20,5,2
22,21,5,0
22,22,5,0
22,23,6,0
22,24,6,0
22,25,6,2
22,26,7,3
22,27,7,2
22,28,7,3
23,1,0,2
23,2,0,2
23,3,0,2
23,4,1,2
23,5,1,3
23,6,1,2
23,7,2,3
23,8,2,2
23,9,2,3
23,10,3,2
23,11,3,3
23,12,3,2
23,17,4,3
23,18,4,3
23,19,4,3
23,20,5,2
23,21,5,2
23,22,5,3
23,23,6,2
23,24,6,2
23,25,6,2
23,26,7,3
23,27,7,2
23,28,7,2
24,1,0,4
24,2,0,4
24,3,0,4
24,4,1,4
24,5,1,4
24,6,1,4
24,7,2,4
24,8,2,4
24,9,2,4
24,10,3,4
24,11,3,4
24,12,3,4
24,17,4,4
24,18,4,4
24,19,4,4
24,20,5,4
24,21,5,4
24,22,5,4
24,23,6,4
24,24,6,4
24,25,6,4
24,26,7,4
24,27,7,4
24,28,7,4
25,1,0,4
25,2,0,4
25,3,0,4
25,4,1,4
25,5,1,4
25,6,1,4
25,7,2,4
25,8,2,4
25,9,2,4
25,10,3,4
25,11,3,4
25,12,3,4
25,17,4,4
25,18,4,4
25,19,4,4
25,20,5,4
25,21,5,3
25,22,5,4
25,23,6,4
25,24,6,4
25,25,6,4
25,26,7,4
25,27,7,4
25,28,7,4
26,1,0,4
26,2,0,4
26,3,0,4
26,4,1,4
26,5,1,4
26,6,1,4
26,7,2,4
26,8,2,4
26,9,2,4
26,10,3,4
26,11,3,4
26,12,3,4
26,17,4,4
26,18,4,4
26,19,4,4
26,20,5,4
26,21,5,4
26,22,5,4
26,23,6,4
26,24,6,4
26,25,6,3
26,26,7,4
26,27,7,4
26,28,7,4
27,1,0,4
27,2,0,4
27,3,0,4
27,4,1,4
27,5,1,4
27,6,1,4
27,7,2,4
27,8,2,4
27,9,2,4
27,10,3,4
27,11,3,4
27,12,3,4
27,17,4,4
27,18,4,4
27,19,4,4
27,20,5,4
27,21,5,4
27,22,5,4
27,23,6,4
27,24,6,4
27,25,6,4
27,26,7,4
27,27,7,4
27,28,7,4
28,1,0,4
28,2,0,4
28,3,0,3
28,4,1,4
28,5,1,4
28,6,1,4
28,7,2,4
28,8,2,4
28,9,2,4
28,10,3,4
28,11,3,3
28,12,3,4
28,17,4,4
28,18,4,4
28,19,4,4
28,20,5,4
28,21,5,4
28,22,5,4
28,23,6,4
28,24,6,4
28,25,6,4
28,26,7,4
28,27,7,4
28,28,7,4
29,1,0,4
29,2,0,4
29,3,0,4
29,4,1,4
29,5,1,4
29,6,1,4
29,7,2,4
29,8,2,4
29,9,2,4
29,10,3,4
29,11,3,4
29,12,3,4
29,17,4,4
29,18,4,4
29,19,4,4
29,20,5,4
29,21,5,4
29,22,5,4
29,23,6,4
29,24,6,4
29,25,6,4
29,26,7,4
29,27,7,4
29,28,7,4
30,1,0,4
30,2,0,4
30,3,0,4
30,4,1,4
30,5,1,3
30,6,1,4
30,7,2,4
30,8,2,4
30,9,2,4
30,10,3,4
30,11,3,4
30,12,3,3
30,17,4,4
30,18,4,4
30,19,4,4
30,20,5,4
30,21,5,4
30,22,5,4
30,23,6,4
30,24,6,4
30,25,6,4
30,26,7,4
30,27,7,4
30,28,7,4
31,1,0,4
31,2,0,4
31,3,0,4
31,4,1,4
31,5,1,4
31,6,1,4
31,7,2,4
31,8,2,4
31,9,2,4
31,10,3,4
31,11,3,4
31,12,3,4
31,17,4,4
31,18,4,4
31,19,4,4
31,20,5,4
31,21,5,4
31,22,5,4
31,23,6,4
31,24,6,4
31,25,6,4
31,26,7,4
31,27,7,4
31,28,7,4
32,1,0,4
32,2,0,4
32,3,0,4
32,4,1,4
32,5,1,4
32,6,1,4
32,7,2,4
32,8,2,4
32,9,2,4
32,10,3,4
32,11,3,4
32,12,3,4
32,17,4,4
32,18,4,4
32,19,4,3
32,20,5,4
32,21,5,4
32,22,5,3
32,23,6,4
32,24,6,4
32,25,6,4
32,26,7,4
32,27,7,4
32,28,7,4
33,1,0,4
33,2,0,4
33,3,0,4
33,4,1,4
33,5,1,4
33,6,1,4
33,7,2,4
33,8,2,4
33,9,2,4
33,10,3,4
33,11,3,3
33,12,3,4
33,17,4,4
33,18,4,4
33,19,4,4
33,20,5,4
33,21,5,3
33,22,5,4
33,23,6,4
33,24,6,4
33,25,6,4
33,26,7,3
33,27,7,4
33,28,7,3
34,1,0,4
34,2,0,4
34,3,0,4
34,4,1,4
34,5,1,4
34,6,1,4
34,7,2,4
34,8,2,4
34,9,2,4
34,10,3,4
34,11,3,4
34,12,3,4
34,17,4,4
34,18,4,4
34,19,4,4
34,20,5,4
34,21,5,4
34,22,5,4
34,23,6,3
34,24,6,4
34,25,6,4
34,26,7,4
34,27,7,4
34,28,7,4
35,1,0,4
35,2,0,4
35,3,0,4
35,4,1,4
35,5,1,4
35,6,1,4
35,7,2,4
35,8,2,4
35,9,2,4
35,10,3,4
35,11,3,4
35,12,3,4
35,17,4,4
35,18,4,4
35,19,4,4
35,20,5,4
35,21,5,4
35,22,5,4
35,23,6,4
35,24,6,4
35,25,6,4
35,26,7,4
35,27,7,4
35,28,7,4
36,1,0,4
36,2,0,4
36,3,0,4
36,4,1,4
36,5,1,4
36,6,1,4
36,7,2,4
36,8,2,4
36,9,2,4
36,10,3,4
36,11,3,4
36,12,3,4
36,17,4,4
36,18,4,4
36,19,4,4
36,20,5,4
36,21,5,4
36,22,5,4
36,23,6,4
36,24,6,4
36,25,6,4
36,26,7,4
36,27,7,4
36,28,7,3
37,1,0,4
37,2,0,4
37,3,0,4
37,4,1,4
37,5,1,4
37,6,1,4
37,7,2,4
37,8,2,4
37,9,2,3
37,10,3,3
37,11,3,4
37,12,3,4
37,17,4,4
37,18,4,4
37,19,4,4
37,20,5,4
37,21,5,4
37,22,5,4
37,23,6,4
37,24,6,4
37,25,6,4
37,26,7,4
37,27,7,4
37,28,7,4
38,1,0,4
38,2,0,3
38,3,0,4
38,4,1,4
38,5,1,4
38,6,1,4
38,7,2,4
38,8,2,4
38,9,2,4
38,10,3,4
38,11,3,4
38,12,3,4
38,17,4,4
38,18,4,3
38,19,4,4
38,20,5,4
38,21,5,4
38,22,5,4
38,23,6,4
38,24,6,4
38,25,6,4
38,26,7,4
38,27,7,4
38,28,7,4
39,1,0,4
39,2,0,4
39,3,0,4
39,4,1,4
39,5,1,4
39,6,1,4
39,7,2,4
39,8,2,4
39,9,2,4
39,10,3,4
39,11,3,4
39,12,3,4
39,17,4,4
39,18,4,4
39,19,4,4
39,20,5,4
39,21,5,4
39,22,5,4
39,23,6,4
39,24,6,4
39,25,6,4
39,26,7,4
39,27,7,4
39,28,7,4
40,1,0,4
40,2,0,4
40,3,0,4
40,4,1,4
40,5,1,4
40,6,1,4
40,7,2,4
40,8,2,3
40,9,2,4
40,10,3,4
40,11,3,4
40,12,3,4
40,17,4,4
40,18,4,4
40,19,4,4
40,20,5,4
40,21,5,4
40,22,5,4
40,23,6,4
40,24,6,4
40,25,6,4
40,26,7,4
40,27,7,4
40,28,7,4
41,1,0,4
41,2,0,4
41,3,0,4
41,4,1,3
41,5,1,4
41,6,1,4
41,7,2,3
41,8,2,4
41,9,2,4
41,10,3,4
41,11,3,4
41,12,3,4
41,17,4,4
41,18,4,4
41,19,4,4
41,20,5,4
41,21,5,4
41,22,5,4
41,23,6,3
41,24,6,4
41,25,6,3
41,26,7,4
41,27,7,4
41,28,7,4
42,1,0,4
42,2,0,4
42,3,0,4
42,4,1,4
42,5,1,4
42,6,1,4
42,7,2,4
42,8,2,4
42,9,2,4
42,10,3,4
42,11,3,4
42,12,3,4
42,17,4,4
42,18,4,4
42,19,4,4
42,20,5,4
42,21,5,4
42,22,5,4
42,23,6,4
42,24,6,4
42,25,6,4
42,26,7,4
42,27,7,4
42,28,7,4
43,1,0,4
43,2,0,4
43,3,0,4
43,4,1,4
43,5,1,4
43,6,1,4
43,7,2,4
43,8,2,4
43,9,2,4
43,10,3,4
43,11,3,4
43,12,3,4
43,17,4,4
43,18,4,4
43,19,4,4
43,20,5,4
43,21,5,4
43,22,5,4
43,23,6,4
43,24,6,4
43,25,6,4
43,26,7,4
43,27,7,4
43,28,7,4
44,1,0,4
44,2,0,4
44,3,0,3
44,4,1,4
44,5,1,4
44,6,1,4
44,7,2,4
44,8,2,4
44,9,2,4
44,10,3,4
44,11,3,3
44,12,3,4
44,17,4,4
44,18,4,4
44,19,4,4
44,20,5,4
44,21,5,4
44,22,5,3
44,23,6,4
44,24,6,4
44,25,6,4
44,26,7,4
44,27,7,4
44,28,7,4
45,1,0,3
45,2,0,4
45,3,0,4
45,4,1,4
45,5,1,4
45,6,1,4
45,7,2,4
45,8,2,4
45,9,2,4
45,10,3,4
45,11,3,4
45,12,3,4
45,17,4,4
45,18,4,4
45,19,4,4
45,20,5,4
45,21,5,4
45,22,5,4
45,23,6,4
45,24,6,4
45,25,6,4
45,26,7,4
45,27,7,4
45,28,7,4
46,1,0,4
46,2,0,4
46,3,0,4
46,4,1,4
46,5,1,4
46,6,1,4
46,7,2,4
46,8,2,4
46,9,2,4
46,10,3,4
46,11,3,3
46,12,3,4
46,17,4,4
46,18,4,4
46,19,4,4
46,20,5,4
46,21,5,4
46,22,5,4
46,23,6,4
46,24,6,4
46,25,6,4
46,26,7,3
46,27,7,3
46,28,7,4
47,1,0,3
47,2,0,4
47,3,0,4
47,4,1,4
47,5,1,4
47,6,1,4
47,7,2,4
47,8,2,4
47,9,2,4
47,10,3,4
47,11,3,4
47,12,3,4
47,17,4,4
47,18,4,4
47,19,4,4
47,20,5,4
47,21,5,4
47,22,5,4
47,23,6,4
47,24,6,4
47,25,6,4
47,26,7,4
47,27,7,4
47,28,7,4
48,1,0,2
48,2,0,2
48,3,0,5
48,4,1,3
48,5,1,2
48,6,1,2
48,7,2,2
48,8,2,2
48,9,2,5
48,10,3,4
48,11,3,2
48,12,3,2
48,17,4,2
48,18,4,2
48,19,4,5
48,20,5,2
48,21,5,5
48,22,5,2
48,23,6,2
48,24,6,2
48,25,6,2
48,26,7,2
48,27,7,2
48,28,7,2
49,1,0,5
49,2,0,2
49,3,0,4
49,4,1,2
49,5,1,5
49,6,1,5
49,7,2,0
49,8,2,5
49,9,2,2
49,10,3,5
49,11,3,0
49,12,3,2
49,17,4,5
49,18,4,2
49,19,4,2
49,20,5,2
49,21,5,2
49,22,5,2
49,23,6,2
49,24,6,3
49,25,6,2
49,26,7,2
49,27,7,2
49,28,7,2
50,1,0,2
50,2,0,0
50,3,0,5
50,4,1,5
50,5,1,2
50,6,1,5
50,7,2,0
50,8,2,2
50,9,2,5
50,10,3,5
50,11,3,2
50,12,3,5
50,17,4,5
50,18,4,2
50,19,4,5
50,20,5,2
50,21,5,2
50,22,5,5
50,23,6,2
50,24,6,4
50,25,6,5
50,26,7,5
50,27,7,2
50,28,7,2
51,1,0,3
51,2,0,2
51,3,0,2
51,4,1,2
51,5,1,2
51,6,1,2
51,7,2,2
51,8,2,3
51,9,2,2
51,10,3,3
51,11,3,5
51,12,3,2
51,17,4,2
51,18,4,3
51,19,4,2
51,20,5,0
51,21,5,2
51,22,5,5
51,23,6,2
51,24,6,2
51,25,6,3
51,26,7,5
51,27,7,2
51,28,7,2
52,1,0,5
52,2,0,2
52,3,0,2
52,4,1,5
52,5,1,2
52,6,1,2
52,7,2,2
52,8,2,2
52,9,2,2
52,10,3,2
52,11,3,2
52,12,3,2
52,17,4,5
52,18,4,5
52,19,4,2
52,20,5,3
52,21,5,2
52,22,5,2
52,23,6,3
52,24,6,3
52,25,6,2
52,26,7,5
52,27,7,2
52,28,7,3
53,1,0,2
53,2,0,5
53,3,0,5
53,4,1,2
53,5,1,2
53,6,1,2
53,7,2,2
53,8,2,2
53,9,2,2
53,10,3,2
53,11,3,3
53,12,3,2
53,17,4,2
53,18,4,2
53,19,4,2
53,20,5,5
53,21,5,5
53,22,5,5
53,23,6,3
53,24,6,2
53,25,6,2
53,26,7,5
53,27,7,2
53,28,7,2
54,1,0,2
54,2,0,5
54,3,0,2
54,4,1,2
54,5,1,2
54,6,1,2
54,7,2,2
54,8,2,5
54,9,2,2
54,10,3,2
54,11,3,5
54,12,3,2
54,17,4,2
54,18,4,0
54,19,4,2
54,20,5,2
54,21,5,2
54,22,5,2
54,23,6,2
54,24,6,4
54,25,6,3
54,26,7,2
54,27,7,5
54,28,7,2
55,1,0,2
55,2,0,2
55,3,0,3
55,4,1,2
55,5,1,2
55,6,1,5
55,7,2,4
55,8,2,2
55,9,2,5
55,10,3,2
55,11,3,2
55,12,3,2
55,17,4,2
55,18,4,3
55,19,4,2
55,20,5,2
55,21,5,4
55,22,5,2
55,23,6,0
55,24,6,2
55,25,6,2
55,26,7,2
55,27,7,2
55,28,7,3
56,1,0,2
56,2,0,5
56,3,0,4
56,4,1,4
56,5,1,2
56,6,1,2
56,7,2,4
56,8,2,2
56,9,2,2
56,10,3,2
56,11,3,2
56,12,3,2
56,17,4,2
56,18,4,2
56,19,4,2
56,20,5,5
56,21,5,2
56,22,5,2
56,23,6,2
56,24,6,2
56,25,6,2
56,26,7,2
56,27,7,3
56,28,7,3
57,1,0,2
57,2,0,2
57,3,0,2
57,4,1,2
57,5,1,2
57,6,1,2
57,7,2,2
57,8,2,2
57,9,2,2
57,10,3,2
57,11,3,2
57,12,3,3
57,17,4,5
57,18,4,2
57,19,4,2
57,20,5,2
57,21,5,2
57,22,5,3
57,23,6,2
57,24,6,2
57,25,6,2
57,26,7,2
57,27,7,2
57,28,7,3
58,1,0,3
58,2,0,2
58,3,0,3
58,4,1,2
58,5,1,2
58,6,1,2
58,7,2,3
58,8,2,2
58,9,2,2
58,10,3,2
58,11,3,2
58,12,3,5
58,17,4,5
58,18,4,4
58,19,4,2
58,20,5,2
58,21,5,2
58,22,5,5
58,23,6,2
58,24,6,2
58,25,6,3
58,26,7,2
58,27,7,2
58,28,7,2
59,1,0,3
59,2,0,2
59,3,0,4
59,4,1,2
59,5,1,5
59,6,1,0
59,7,2,2
59,8,2,2
59,9,2,3
59,10,3,4
59,11,3,5
59,12,3,2
59,17,4,5
59,18,4,5
59,19,4,3
59,20,5,4
59,21,5,3
59,22,5,3
59,23,6,2
59,24,6,3
59,25,6,2
59,26,7,2
59,27,7,2
59,28,7,2
60,1,0,3
60,2,0,2
60,3,0,3
60,4,1,3
60,5,1,3
60,6,1,3
60,7,2,3
60,8,2,3
60,9,2,3
60,10,3,3
60,11,3,2
60,12,3,3
60,17,4,3
60,18,4,4
60,19,4,2
60,20,5,2
60,21,5,3
60,22,5,2
60,23,6,3
60,24,6,3
60,25,6,0
60,26,7,3
60,27,7,2
60,28,7,2
61,1,0,3
61,2,0,5
61,3,0,2
61,4,1,4
61,5,1,2
61,6,1,2
61,7,2,2
61,8,2,2
61,9,2,3
61,10,3,2
61,11,3,3
61,12,3,3
61,17,4,2
61,18,4,5
61,19,4,3
61,20,5,3
61,21,5,2
61,22,5,3
61,23,6,2
61,24,6,2
61,25,6,2
61,26,7,3
61,27,7,5
61,28,7,2
62,1,0,5
62,2,0,2
62,3,0,3
62,4,1,3
62,5,1,2
62,6,1,3
62,7,2,0
62,8,2,3
62,9,2,2
62,10,3,3
62,11,3,3
62,12,3,2
62,17,4,2
62,18,4,3
62,19,4,2
62,20,5,2
62,21,5,2
62,22,5,2
62,23,6,2
62,24,6,3
62,25,6,3
62,26,7,2
62,27,7,2
62,28,7,2
63,1,0,4
63,2,0,0
63,3,0,2
63,4,1,2
63,5,1,2
63,6,1,2
63,7,2,2
63,8,2,2
63,9,2,2
63,10,3,2
63,11,3,2
63,12,3,2
63,17,4,2
63,18,4,2
63,19,4,2
63,20,5,3
63,21,5,2
63,22,5,5
63,23,6,2
63,24,6,2
63,25,6,2
63,26,7,4
63,27,7,2
63,28,7,2
64,1,0,0
64,2,0,5
64,3,0,2
64,4,1,4
64,5,1,0
64,6,1,5
64,7,2,3
64,8,2,5
64,9,2,5
