subject_index,video_index,y_true,y_pred
0,1,0,8
0,2,0,2
0,3,0,3
0,4,1,4
0,5,1,4
0,6,1,6
0,7,2,0
0,8,2,4
0,9,2,4
0,10,3,7
0,11,3,1
0,12,3,6
0,13,4,0
0,14,4,3
0,15,4,6
0,16,4,8
0,17,5,0
0,18,5,6
0,19,5,5
0,20,6,7
0,21,6,4
0,22,6,1
0,23,7,3
0,24,7,4
0,25,7,0
0,26,8,3
0,27,8,1
0,28,8,8
1,1,0,4
1,2,0,1
1,3,0,1
1,4,1,5
1,5,1,5
1,6,1,5
1,7,2,0
1,8,2,3
1,9,2,5
1,10,3,0
1,11,3,1
1,12,3,6
1,13,4,5
1,14,4,7
1,15,4,3
1,16,4,8
1,17,5,4
1,18,5,5
1,19,5,4
1,20,6,6
1,21,6,3
1,22,6,8
1,23,7,4
1,24,7,0
1,25,7,7
1,26,8,4
1,27,8,3
1,28,8,4
2,1,0,4
2,2,0,4
2,3,0,1
2,4,1,3
2,5,1,3
2,6,1,3
2,7,2,8
2,8,2,3
2,9,2,3
2,10,3,0
2,11,3,4
2,12,3,3
2,13,4,7
2,14,4,5
2,15,4,3
2,16,4,4
2,17,5,8
2,18,5,4
2,19,5,6
2,20,6,6
2,21,6,6
2,22,6,8
2,23,7,5
2,24,7,6
2,25,7,0
2,26,8,3
2,27,8,4
2,28,8,7
3,1,0,5
3,2,0,4
3,3,0,3
3,4,1,0
3,5,1,7
3,6,1,8
3,7,2,3
3,8,2,5
3,9,2,5
3,10,3,4
3,11,3,0
3,12,3,4
3,13,4,4
3,14,4,7
3,15,4,4
3,16,4,0
3,17,5,7
3,18,5,8
3,19,5,4
3,20,6,4
3,21,6,3
3,22,6,6
3,23,7,7
3,24,7,4
3,25,7,6
3,26,8,7
3,27,8,4
3,28,8,4
4,1,0,0
4,2,0,4
4,3,0,1
4,4,1,3
4,5,1,2
4,6,1,4
4,7,2,6
4,8,2,4
4,9,2,8
4,10,3,0
4,11,3,1
4,12,3,1
4,13,4,4
4,14,4,5
4,15,4,4
4,16,4,4
4,17,5,1
4,18,5,6
4,19,5,0
4,20,6,6
4,21,6,8
4,22,6,4
4,23,7,1
4,24,7,4
4,25,7,4
4,26,8,7
4,27,8,6
4,28,8,5
5,1,0,4
5,2,0,3
5,3,0,5
5,4,1,0
5,5,1,3
5,6,1,3
