subject_index,video_index,y_true,y_pred
0,1,0,4
0,2,0,4
0,3,0,4
0,4,1,4
0,5,1,4
0,6,1,4
0,7,2,4
0,8,2,4
0,9,2,4
0,10,3,4
0,11,3,4
0,12,3,4
0,13,4,4
0,14,4,4
0,15,4,4
0,16,4,4
0,17,5,4
0,18,5,4
0,19,5,4
0,20,6,4
0,21,6,4
0,22,6,4
0,23,7,4
0,24,7,4
0,25,7,4
0,26,8,4
0,27,8,4
0,28,8,4
1,1,0,4
1,2,0,4
1,3,0,4
1,4,1,4
1,5,1,4
1,6,1,4
1,7,2,4
1,8,2,4
1,9,2,4
1,10,3,4
1,11,3,4
1,12,3,4
1,13,4,4
1,14,4,4
1,15,4,4
1,16,4,4
1,17,5,4
1,18,5,4
1,19,5,4
1,20,6,4
1,21,6,3
1,22,6,4
1,23,7,4
1,24,7,4
1,25,7,4
1,26,8,3
1,27,8,4
1,28,8,4
2,1,0,4
2,2,0,4
2,3,0,4
2,4,1,4
2,5,1,4
2,6,1,4
2,7,2,4
2,8,2,4
2,9,2,4
2,10,3,4
2,11,3,4
2,12,3,4
2,13,4,4
2,14,4,4
2,15,4,4
2,16,4,4
2,17,5,4
2,18,5,4
2,19,5,4
2,20,6,4
2,21,6,4
2,22,6,4
2,23,7,4
2,24,7,4
2,25,7,4
2,26,8,4
2,27,8,4
2,28,8,4
3,1,0,4
3,2,0,4
3,3,0,4
3,4,1,4
3,5,1,4
3,6,1,4
3,7,2,4
3,8,2,4
3,9,2,4
3,10,3,4
3,11,3,4
3,12,3,4
3,13,4,4
3,14,4,4
3,15,4,4
3,16,4,4
3,17,5,4
3,18,5,4
3,19,5,4
3,20,6,4
3,21,6,4
3,22,6,4
3,23,7,4
3,24,7,4
3,25,7,4
3,26,8,4
3,27,8,4
3,28,8,4
4,1,0,4
4,2,0,4
4,3,0,4
4,4,1,4
4,5,1,4
4,6,1,4
4,7,2,4
4,8,2,4
4,9,2,4
4,10,3,4
4,11,3,4
4,12,3,4
4,13,4,4
4,14,4,4
4,15,4,4
4,16,4,4
4,17,5,4
4,18,5,4
4,19,5,4
4,20,6,4
4,21,6,4
4,22,6,4
