subject_index,video_index,y_true,y_pred
0,1,0,7
0,2,0,7
0,3,0,3
0,4,1,7
0,5,1,3
0,6,1,5
0,7,2,0
0,8,2,2
0,9,2,4
0,10,3,4
0,11,3,3
0,12,3,5
0,17,4,2
0,18,4,4
0,19,4,1
0,20,5,6
0,21,5,7
0,22,5,1
0,23,6,7
0,24,6,5
0,25,6,0
0,26,7,5
0,27,7,1
0,28,7,1
1,1,0,2
1,2,0,1
1,3,0,1
1,4,1,4
1,5,1,7
1,6,1,5
1,7,2,0
1,8,2,3
1,9,2,6
1,10,3,0
1,11,3,1
1,12,3,3
1,17,4,5
1,18,4,4
1,19,4,0
1,20,5,5
1,21,5,3
1,22,5,7
1,23,6,1
1,24,6,0
1,25,6,7
1,26,7,4
1,27,7,6
1,28,7,7
2,1,0,3
2,2,0,4
2,3,0,6
2,4,1,6
2,5,1,5
2,6,1,3
2,7,2,7
2,8,2,3
2,9,2,4
2,10,3,0
2,11,3,5
2,12,3,0
2,17,4,7
2,18,4,4
2,19,4,5
2,20,5,7
2,21,5,6
2,22,5,7
2,23,6,2
2,24,6,7
2,25,6,0
2,26,7,3
2,27,7,3
2,28,7,6
3,1,0,3
3,2,0,4
3,3,0,3
3,4,1,0
3,5,1,6
3,6,1,7
3,7,2,3
3,8,2,1
3,9,2,2
3,10,3,0
3,11,3,0
3,12,3,2
3,17,4,6
3,18,4,7
3,19,4,4
3,20,5,3
3,21,5,4
3,22,5,4
3,23,6,5
3,24,6,5
3,25,6,6
3,26,7,4
3,27,7,0
3,28,7,5
4,1,0,2
4,2,0,7
4,3,0,1
4,4,1,5
4,5,1,2
4,6,1,4
4,7,2,5
4,8,2,7
4,9,2,5
4,10,3,0
4,11,3,1
4,12,3,1
4,17,4,1
4,18,4,4
4,19,4,2
4,20,5,5
4,21,5,7
4,22,5,4
4,23,6,1
4,24,6,4
4,25,6,2
4,26,7,4
4,27,7,5
4,28,7,6
5,1,0,3
5,2,0,3
5,3,0,4
5,4,1,0
5,5,1,3
5,6,1,3
5,7,2,3
5,8,2,4
5,9,2,6
5,10,3,3
