subject_index,video_index,y_true,y_pred
0,1,0,5
0,2,0,0
0,3,0,1
0,4,1,6
0,5,1,2
0,6,1,1
0,7,2,6
0,8,2,8
0,9,2,7
0,10,3,6
0,11,3,6
0,12,3,6
0,13,4,7
0,14,4,7
0,15,4,8
0,16,4,7
0,17,5,7
0,18,5,4
0,19,5,5
0,20,6,2
0,21,6,4
0,22,6,6
0,23,7,3
0,24,7,7
0,25,7,5
0,26,8,0
0,27,8,8
0,28,8,5
1,1,0,8
1,2,0,8
1,3,0,0
1,4,1,4
1,5,1,5
1,6,1,7
1,7,2,4
1,8,2,3
1,9,2,8
1,10,3,4
1,11,3,8
1,12,3,3
1,13,4,2
1,14,4,4
1,15,4,4
1,16,4,5
1,17,5,8
1,18,5,5
1,19,5,5
1,20,6,6
1,21,6,8
1,22,6,6
1,23,7,0
1,24,7,5
1,25,7,2
1,26,8,6
1,27,8,7
1,28,8,8
2,1,0,2
2,2,0,2
2,3,0,0
2,4,1,4
2,5,1,4
2,6,1,7
2,7,2,4
2,8,2,2
2,9,2,2
2,10,3,3
2,11,3,7
2,12,3,3
2,13,4,4
2,14,4,8
2,15,4,4
2,16,4,5
2,17,5,5
2,18,5,7
2,19,5,5
2,20,6,6
2,21,6,6
2,22,6,3
2,23,7,6
2,24,7,7
2,25,7,4
2,26,8,8
2,27,8,8
2,28,8,8
3,1,0,2
3,2,0,2
3,3,0,0
3,4,1,4
3,5,1,7
3,6,1,3
3,7,2,3
3,8,2,1
3,9,2,1
3,10,3,4
3,11,3,8
3,12,3,6
3,13,4,2
3,14,4,6
3,15,4,4
3,16,4,4
3,17,5,5
3,18,5,8
3,19,5,5
3,20,6,5
3,21,6,6
3,22,6,6
3,23,7,5
3,24,7,7
3,25,7,4
3,26,8,7
3,27,8,2
3,28,8,7
4,1,0,5
4,2,0,7
4,3,0,0
4,4,1,1
4,5,1,4
4,6,1,0
4,7,2,4
4,8,2,0
4,9,2,7
4,10,3,5
4,11,3,4
4,12,3,6
4,13,4,4
4,14,4,0
4,15,4,4
4,16,4,3
4,17,5,8
4,18,5,4
4,19,5,5
4,20,6,4
4,21,6,7
4,22,6,8
4,23,7,7
4,24,7,6
4,25,7,6
4,26,8,6
4,27,8,1
4,28,8,8
5,1,0,6
5,2,0,7
5,3,0,3
5,4,1,4
5,5,1,7
5,6,1,6
5,7,2,4
5,8,2,1
5,9,2,0
5,10,3,1
5,11,3,7
5,12,3,4
5,13,4,4
5,14,4,4
5,15,4,4
5,16,4,7
5,17,5,7
5,18,5,6
5,19,5,6
5,20,6,7
5,21,6,4
5,22,6,0
5,23,7,4
5,24,7,5
5,25,7,2
5,26,8,8
5,27,8,4
5,28,8,4
6,1,0,8
6,2,0,8
6,3,0,6
6,4,1,1
6,5,1,6
6,6,1,1
6,7,2,3
6,8,2,6
6,9,2,6
6,10,3,8
6,11,3,4
6,12,3,1
6,13,4,0
6,14,4,7
6,15,4,4
6,16,4,5
6,17,5,5
6,18,5,7
6,19,5,4
6,20,6,0
6,21,6,0
6,22,6,8
6,23,7,7
6,24,7,4
6,25,7,6
6,26,8,4
6,27,8,6
6,28,8,5
7,1,0,8
7,2,0,5
7,3,0,7
7,4,1,6
7,5,1,6
7,6,1,6
7,7,2,3
7,8,2,5
7,9,2,2
7,10,3,5
7,11,3,8
7,12,3,4
7,13,4,6
7,14,4,3
7,15,4,8
7,16,4,7
7,17,5,8
7,18,5,5
7,19,5,5
7,20,6,8
7,21,6,6
7,22,6,5
7,23,7,4
7,24,7,4
7,25,7,7
7,26,8,5
7,27,8,8
7,28,8,8
8,1,0,6
8,2,0,7
8,3,0,5
8,4,1,1
8,5,1,1
8,6,1,3
8,7,2,0
8,8,2,2
8,9,2,0
8,10,3,7
8,11,3,3
8,12,3,8
8,13,4,4
8,14,4,4
8,15,4,6
8,16,4,7
8,17,5,8
8,18,5,5
8,19,5,5
8,20,6,6
8,21,6,5
8,22,6,2
8,23,7,8
8,24,7,5
8,25,7,4
8,26,8,4
8,27,8,8
8,28,8,8
9,1,0,8
9,2,0,6
9,3,0,4
9,4,1,1
9,5,1,1
9,6,1,6
9,7,2,8
9,8,2,1
9,9,2,0
9,10,3,4
9,11,3,0
9,12,3,4
9,13,4,4
9,14,4,4
9,15,4,4
9,16,4,4
9,17,5,5
9,18,5,6
9,19,5,8
9,20,6,8
9,21,6,6
9,22,6,1
9,23,7,7
9,24,7,5
9,25,7,8
9,26,8,4
9,27,8,5
9,28,8,4
10,1,0,0
10,2,0,1
10,3,0,3
10,4,1,1
10,5,1,0
10,6,1,0
10,7,2,1
10,8,2,5
10,9,2,2
10,10,3,6
10,11,3,0
10,12,3,6
10,13,4,1
10,14,4,4
10,15,4,2
10,16,4,4
10,17,5,1
10,18,5,3
10,19,5,5
10,20,6,7
10,21,6,3
10,22,6,0
10,23,7,4
10,24,7,0
10,25,7,7
10,26,8,1
10,27,8,7
10,28,8,8
11,1,0,1
11,2,0,7
11,3,0,4
11,4,1,8
11,5,1,1
11,6,1,7
11,7,2,6
11,8,2,2
11,9,2,2
11,10,3,1
11,11,3,7
11,12,3,1
11,13,4,6
11,14,4,6
11,15,4,5
11,16,4,5
11,17,5,5
11,18,5,5
11,19,5,7
11,20,6,2
11,21,6,4
11,22,6,0
11,23,7,7
11,24,7,1
11,25,7,0
11,26,8,8
11,27,8,1
11,28,8,8
12,1,0,0
12,2,0,5
12,3,0,4
12,4,1,6
12,5,1,2
12,6,1,0
12,7,2,1
12,8,2,7
12,9,2,4
12,10,3,1
12,11,3,6
12,12,3,7
12,13,4,4
12,14,4,6
12,15,4,8
12,16,4,8
12,17,5,8
12,18,5,7
12,19,5,7
12,20,6,4
12,21,6,4
12,22,6,3
12,23,7,4
12,24,7,3
12,25,7,2
12,26,8,8
12,27,8,1
12,28,8,8
13,1,0,3
13,2,0,0
13,3,0,0
13,4,1,1
13,5,1,4
13,6,1,1
13,7,2,0
13,8,2,0
13,9,2,3
13,10,3,1
13,11,3,1
13,12,3,5
13,13,4,0
13,14,4,3
13,15,4,4
13,16,4,4
13,17,5,5
13,18,5,5
13,19,5,5
13,20,6,6
13,21,6,6
13,22,6,6
13,23,7,6
13,24,7,7
13,25,7,7
13,26,8,8
13,27,8,8
13,28,8,8
14,1,0,2
14,2,0,1
14,3,0,3
14,4,1,1
14,5,1,8
14,6,1,6
14,7,2,3
14,8,2,2
14,9,2,2
14,10,3,7
14,11,3,4
14,12,3,7
14,13,4,6
14,14,4,3
14,15,4,3
14,16,4,6
14,17,5,8
14,18,5,6
14,19,5,5
14,20,6,3
14,21,6,4
14,22,6,6
14,23,7,5
14,24,7,7
14,25,7,3
14,26,8,8
14,27,8,2
14,28,8,4
15,1,0,6
15,2,0,0
15,3,0,0
15,4,1,0
15,5,1,1
15,6,1,1
15,7,2,1
15,8,2,2
15,9,2,2
15,10,3,4
15,11,3,7
15,12,3,8
15,13,4,4
15,14,4,4
15,15,4,1
15,16,4,8
15,17,5,5
15,18,5,0
15,19,5,5
15,20,6,5
15,21,6,3
15,22,6,0
15,23,7,2
15,24,7,1
15,25,7,0
15,26,8,0
15,27,8,8
15,28,8,3
16,1,0,2
16,2,0,0
16,3,0,2
16,4,1,4
16,5,1,4
16,6,1,1
16,7,2,2
16,8,2,5
16,9,2,0
16,10,3,7
16,11,3,8
16,12,3,0
16,13,4,8
16,14,4,8
16,15,4,4
16,16,4,7
16,17,5,5
16,18,5,7
16,19,5,5
16,20,6,7
16,21,6,2
16,22,6,6
16,23,7,0
16,24,7,8
16,25,7,7
16,26,8,6
16,27,8,8
16,28,8,8
17,1,0,6
17,2,0,6
17,3,0,0
17,4,1,6
17,5,1,1
17,6,1,1
17,7,2,1
17,8,2,2
17,9,2,2
17,10,3,3
17,11,3,4
17,12,3,0
17,13,4,3
17,14,4,8
17,15,4,8
17,16,4,0
17,17,5,0
17,18,5,4
17,19,5,5
17,20,6,0
17,21,6,6
17,22,6,6
17,23,7,8
17,24,7,7
17,25,7,8
17,26,8,8
17,27,8,8
17,28,8,8
18,1,0,4
18,2,0,0
18,3,0,7
18,4,1,5
18,5,1,1
18,6,1,1
18,7,2,2
18,8,2,4
18,9,2,0
18,10,3,5
18,11,3,8
18,12,3,8
18,13,4,4
18,14,4,4
18,15,4,8
18,16,4,1
18,17,5,0
18,18,5,2
18,19,5,5
18,20,6,8
18,21,6,3
18,22,6,1
18,23,7,4
18,24,7,3
18,25,7,8
18,26,8,0
18,27,8,8
18,28,8,8
19,1,0,3
19,2,0,0
19,3,0,7
19,4,1,3
19,5,1,1
19,6,1,2
19,7,2,2
19,8,2,4
19,9,2,2
19,10,3,3
