subject_index,video_index,y_true,y_pred
0,1,0,0
0,2,0,2
0,3,0,3
0,4,1,4
0,5,1,7
0,6,1,3
0,7,2,0
0,8,2,0
0,9,2,0
0,10,3,4
0,11,3,2
0,12,3,0
0,13,4,4
0,14,4,4
0,15,4,7
0,16,4,5
0,17,5,8
0,18,5,1
0,19,5,0
0,20,6,2
0,21,6,1
0,22,6,0
0,23,7,5
0,24,7,0
0,25,7,4
0,26,8,4
0,27,8,7
0,28,8,0
1,1,0,1
1,2,0,3
1,3,0,7
1,4,1,1
1,5,1,1
1,6,1,5
1,7,2,1
1,8,2,7
1,9,2,2
1,10,3,6
1,11,3,3
1,12,3,5
1,13,4,4
1,14,4,6
1,15,4,3
1,16,4,4
1,17,5,3
1,18,5,0
1,19,5,5
1,20,6,4
1,21,6,4
1,22,6,3
1,23,7,5
1,24,7,8
1,25,7,0
1,26,8,6
1,27,8,3
1,28,8,5
2,1,0,3
2,2,0,0
2,3,0,5
2,4,1,3
2,5,1,7
2,6,1,5
2,7,2,3
2,8,2,3
2,9,2,4
2,10,3,4
2,11,3,5
2,12,3,6
2,13,4,4
2,14,4,7
2,15,4,0
2,16,4,0
2,17,5,4
2,18,5,7
2,19,5,5
2,20,6,3
2,21,6,5
2,22,6,5
2,23,7,7
2,24,7,4
2,25,7,4
2,26,8,5
2,27,8,7
2,28,8,3
3,1,0,8
3,2,0,0
3,3,0,7
3,4,1,7
3,5,1,7
3,6,1,5
3,7,2,8
3,8,2,2
3,9,2,7
3,10,3,0
3,11,3,0
3,12,3,8
3,13,4,1
3,14,4,7
3,15,4,1
3,16,4,7
3,17,5,7
3,18,5,6
3,19,5,6
3,20,6,6
3,21,6,4
3,22,6,6
3,23,7,4
3,24,7,8
3,25,7,6
3,26,8,6
3,27,8,6
3,28,8,6
4,1,0,3
4,2,0,8
4,3,0,1
4,4,1,5
4,5,1,6
4,6,1,7
4,7,2,6
4,8,2,7
4,9,2,5
4,10,3,4
4,11,3,4
4,12,3,7
4,13,4,3
4,14,4,5
4,15,4,7
4,16,4,5
4,17,5,3
4,18,5,5
4,19,5,5
4,20,6,5
4,21,6,7
4,22,6,3
4,23,7,7
4,24,7,6
4,25,7,7
4,26,8,4
4,27,8,0
4,28,8,5
5,1,0,0
5,2,0,5
5,3,0,8
5,4,1,8
5,5,1,5
5,6,1,1
5,7,2,8
5,8,2,7
5,9,2,1
5,10,3,2
5,11,3,8
5,12,3,0
5,13,4,8
5,14,4,7
5,15,4,1
5,16,4,2
5,17,5,7
5,18,5,1
5,19,5,5
5,20,6,2
5,21,6,8
5,22,6,3
5,23,7,7
5,24,7,4
5,25,7,7
5,26,8,3
5,27,8,4
5,28,8,7
6,1,0,1
6,2,0,8
6,3,0,8
6,4,1,3
6,5,1,8
6,6,1,3
6,7,2,8
6,8,2,8
6,9,2,8
6,10,3,3
6,11,3,6
6,12,3,3
6,13,4,8
6,14,4,7
6,15,4,1
6,16,4,0
6,17,5,5
6,18,5,8
6,19,5,5
6,20,6,3
6,21,6,8
6,22,6,6
6,23,7,7
6,24,7,8
6,25,7,5
6,26,8,3
6,27,8,6
6,28,8,3
7,1,0,6
7,2,0,0
7,3,0,8
7,4,1,8
7,5,1,6
7,6,1,6
7,7,2,0
7,8,2,2
7,9,2,5
7,10,3,3
7,11,3,3
7,12,3,5
7,13,4,1
7,14,4,1
7,15,4,4
7,16,4,6
7,17,5,0
7,18,5,5
7,19,5,2
7,20,6,3
7,21,6,0
7,22,6,3
7,23,7,1
7,24,7,1
7,25,7,3
7,26,8,7
7,27,8,0
7,28,8,7
8,1,0,2
8,2,0,2
8,3,0,0
8,4,1,0
8,5,1,1
8,6,1,3
8,7,2,2
8,8,2,0
8,9,2,2
8,10,3,4
8,11,3,4
8,12,3,8
8,13,4,1
8,14,4,7
8,15,4,7
8,16,4,8
8,17,5,4
8,18,5,5
8,19,5,7
8,20,6,5
8,21,6,3
8,22,6,3
8,23,7,4
8,24,7,8
8,25,7,5
8,26,8,8
8,27,8,8
8,28,8,6
9,1,0,0
9,2,0,0
9,3,0,0
9,4,1,6
9,5,1,7
9,6,1,0
9,7,2,8
9,8,2,0
9,9,2,1
9,10,3,7
9,11,3,7
9,12,3,1
9,13,4,0
9,14,4,5
9,15,4,4
9,16,4,2
9,17,5,5
9,18,5,0
9,19,5,5
9,20,6,5
9,21,6,5
9,22,6,5
9,23,7,5
9,24,7,7
9,25,7,8
9,26,8,5
9,27,8,5
9,28,8,5
10,1,0,0
10,2,0,3
10,3,0,8
10,4,1,0
10,5,1,3
10,6,1,0
10,7,2,6
10,8,2,3
10,9,2,0
10,10,3,4
10,11,3,0
10,12,3,3
10,13,4,4
10,14,4,4
10,15,4,4
10,16,4,5
10,17,5,5
10,18,5,3
10,19,5,0
10,20,6,6
10,21,6,3
10,22,6,2
10,23,7,5
10,24,7,4
10,25,7,3
10,26,8,8
10,27,8,1
10,28,8,3
11,1,0,4
11,2,0,6
11,3,0,0
11,4,1,4
11,5,1,6
11,6,1,4
11,7,2,7
11,8,2,6
11,9,2,7
11,10,3,7
11,11,3,4
11,12,3,3
11,13,4,0
11,14,4,7
11,15,4,5
11,16,4,7
11,17,5,4
11,18,5,7
11,19,5,6
11,20,6,4
11,21,6,4
11,22,6,6
